order_id,date,product,region,channel,segment,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp,year,month,quarter
ORD-003115,2025-12-20,Core,India,Online,SMB,1,41.07,3.35,37.72,16.37,21.35,38.75,2025,2025-12,Q4
ORD-003116,2025-10-18,Enterprise,Germany,Online,SMB,3,757.29,13.93,743.36,391.7,351.66,830.33,2025,2025-10,Q4
ORD-003117,2026-06-27,Plus,UK,Partner,Enterprise,2,154.68,2.5,152.18,91.88,60.3,170.4,2026,2026-06,Q2
ORD-003118,2025-01-14,Enterprise,India,Direct,Mid-Market,3,676.59,0.19,676.4,355.96,320.44,705.42,2025,2025-01,Q1
ORD-003119,2025-07-03,Premium,US,Direct,SMB,3,380.46,9.11,371.35,186.29,185.06,417.15,2025,2025-07,Q3
ORD-003120,2026-04-29,Plus,Germany,Partner,Mid-Market,7,541.56,16.83,524.73,335.83,188.9,545.89,2026,2026-04,Q2
ORD-003121,2026-06-09,Plus,UK,Direct,Mid-Market,4,314.31,6.13,308.18,179.29,128.89,340.65,2026,2026-06,Q2
ORD-003122,2025-09-14,Core,US,Direct,SMB,2,88.19,1.16,87.03,48.62,38.41,96.55,2025,2025-09,Q3
ORD-003123,2025-08-18,Premium,US,Direct,Mid-Market,5,621.15,87.49,533.66,340.55,193.11,483.04,2025,2025-08,Q3
ORD-003124,2025-08-18,Enterprise,UK,Direct,SMB,2,524.0,20.29,503.71,245.9,257.81,466.62,2025,2025-08,Q3
ORD-003125,2026-07-02,Core,UK,Online,SMB,9,365.16,41.01,324.15,156.68,167.47,296.63,2026,2026-07,Q3
ORD-003126,2026-01-14,Enterprise,India,Direct,Mid-Market,3,648.01,5.03,642.98,361.47,281.51,612.59,2026,2026-01,Q1
ORD-003127,2026-02-02,Premium,UK,Direct,Enterprise,2,227.25,6.75,220.5,117.94,102.56,210.24,2026,2026-02,Q1
ORD-003128,2026-04-02,Premium,UK,Direct,Enterprise,3,365.63,3.37,362.26,199.67,162.59,353.52,2026,2026-04,Q2
ORD-003129,2025-11-16,Enterprise,UK,Online,Enterprise,3,700.21,32.82,667.39,366.21,301.18,596.16,2025,2025-11,Q4
ORD-003130,2025-07-22,Plus,US,Partner,SMB,4,275.27,2.96,272.31,157.05,115.26,271.17,2025,2025-07,Q3
ORD-003131,2025-08-22,Core,Germany,Direct,Mid-Market,1,48.84,1.11,47.73,27.4,20.33,51.81,2025,2025-08,Q3
ORD-003132,2025-10-05,Premium,India,Partner,SMB,2,247.22,6.22,241.0,145.97,95.03,228.21,2025,2025-10,Q4
ORD-003133,2025-05-20,Premium,UK,Direct,Enterprise,1,131.83,17.52,114.31,53.89,60.42,121.91,2025,2025-05,Q2
ORD-003134,2025-07-30,Core,UAE,Direct,SMB,2,96.23,2.62,93.61,53.85,39.76,106.21,2025,2025-07,Q3
ORD-003135,2025-11-03,Plus,UK,Direct,Mid-Market,1,80.82,4.11,76.71,43.26,33.45,70.3,2025,2025-11,Q4
ORD-003136,2025-05-12,Plus,UK,Direct,Enterprise,2,139.45,5.63,133.82,69.54,64.28,151.71,2025,2025-05,Q2
ORD-003137,2026-01-21,Core,US,Direct,Mid-Market,2,91.24,7.59,83.65,50.77,32.88,78.91,2026,2026-01,Q1
ORD-003138,2025-11-22,Premium,India,Direct,Mid-Market,3,340.71,19.4,321.31,162.25,159.06,295.36,2025,2025-11,Q4
ORD-003139,2026-05-09,Plus,Germany,Direct,Enterprise,3,245.03,30.83,214.2,112.18,102.02,222.1,2026,2026-05,Q2
ORD-003140,2025-05-12,Core,India,Online,SMB,6,261.55,8.4,253.15,119.5,133.65,282.21,2025,2025-05,Q2
ORD-003141,2025-06-28,Premium,India,Direct,Enterprise,3,393.96,16.59,377.37,208.77,168.6,377.5,2025,2025-06,Q2
ORD-003142,2026-06-11,Premium,Germany,Direct,SMB,3,333.24,21.35,311.89,202.42,109.47,311.61,2026,2026-06,Q2
ORD-003143,2026-02-06,Plus,UK,Online,Enterprise,10,701.56,27.25,674.31,379.04,295.27,749.4,2026,2026-02,Q1
ORD-003144,2025-08-16,Enterprise,US,Direct,Mid-Market,2,464.57,18.06,446.51,203.95,242.56,476.29,2025,2025-08,Q3
ORD-003145,2025-11-16,Plus,Germany,Online,Enterprise,2,150.27,5.51,144.76,85.4,59.36,134.32,2025,2025-11,Q4
ORD-003146,2025-02-08,Enterprise,US,Direct,Mid-Market,1,242.95,4.22,238.73,117.41,121.32,258.34,2025,2025-02,Q1
ORD-003147,2025-01-22,Premium,Germany,Partner,SMB,3,341.73,2.0,339.73,158.72,181.01,320.68,2025,2025-01,Q1
ORD-003148,2026-04-06,Enterprise,US,Direct,Enterprise,9,1978.9,38.15,1940.75,1008.94,931.81,2180.06,2026,2026-04,Q2
ORD-003149,2025-05-05,Plus,India,Online,SMB,1,74.05,4.54,69.51,39.35,30.16,66.44,2025,2025-05,Q2
ORD-003150,2025-07-27,Enterprise,India,Partner,SMB,4,869.42,34.59,834.83,452.21,382.62,848.05,2025,2025-07,Q3
ORD-003151,2025-05-05,Premium,UK,Online,Mid-Market,2,231.6,12.66,218.94,116.06,102.88,229.59,2025,2025-05,Q2
ORD-003152,2025-04-13,Enterprise,US,Online,Enterprise,4,976.19,59.35,916.84,429.73,487.11,1025.04,2025,2025-04,Q2
ORD-003153,2025-04-02,Core,US,Online,SMB,5,235.33,2.92,232.41,143.27,89.14,255.9,2025,2025-04,Q2
ORD-003154,2025-06-10,Plus,US,Direct,Mid-Market,2,149.58,16.87,132.71,59.22,73.49,134.17,2025,2025-06,Q2
ORD-003155,2026-06-17,Premium,US,Direct,SMB,3,357.95,7.29,350.66,222.8,127.86,397.04,2026,2026-06,Q2
ORD-003156,2026-03-07,Plus,US,Partner,SMB,3,209.95,11.21,198.74,102.8,95.94,200.08,2026,2026-03,Q1
ORD-003157,2025-09-28,Plus,UAE,Partner,Mid-Market,4,282.51,13.0,269.51,113.75,155.76,271.26,2025,2025-09,Q3
ORD-003158,2026-02-08,Plus,UAE,Online,SMB,2,143.69,11.18,132.51,84.38,48.13,145.32,2026,2026-02,Q1
ORD-003159,2026-02-01,Plus,Germany,Partner,Enterprise,1,68.86,2.09,66.77,34.35,32.42,60.36,2026,2026-02,Q1
ORD-003160,2025-05-09,Core,Germany,Direct,Mid-Market,7,344.2,5.93,338.27,203.02,135.25,312.85,2025,2025-05,Q2
ORD-003161,2025-01-21,Core,UAE,Direct,SMB,2,91.92,7.15,84.77,48.41,36.36,78.22,2025,2025-01,Q1
ORD-003162,2026-01-28,Core,UK,Online,SMB,1,42.12,0.86,41.26,22.56,18.7,41.37,2026,2026-01,Q1
ORD-003163,2026-07-06,Core,UK,Online,Enterprise,1,43.14,1.82,41.32,22.5,18.82,46.55,2026,2026-07,Q3
ORD-003164,2025-08-30,Premium,UK,Online,Mid-Market,3,341.06,5.05,336.01,174.39,161.62,360.09,2025,2025-08,Q3
ORD-003165,2025-02-06,Core,US,Direct,Mid-Market,3,146.22,8.04,138.18,60.11,78.07,125.54,2025,2025-02,Q1
ORD-003166,2025-04-02,Enterprise,Germany,Online,Mid-Market,3,722.61,11.1,711.51,327.06,384.45,807.84,2025,2025-04,Q2
ORD-003167,2026-07-03,Plus,UAE,Direct,Mid-Market,2,152.03,1.52,150.51,99.69,50.82,147.25,2026,2026-07,Q3
ORD-003168,2025-01-23,Plus,India,Online,SMB,1,71.15,8.11,63.04,27.69,35.35,59.06,2025,2025-01,Q1
ORD-003169,2026-05-12,Plus,US,Partner,Mid-Market,6,437.69,35.43,402.26,254.65,147.61,372.39,2026,2026-05,Q2
ORD-003170,2026-04-24,Premium,US,Partner,Enterprise,5,604.01,11.71,592.3,331.57,260.73,671.03,2026,2026-04,Q2
ORD-003171,2025-04-17,Plus,UK,Direct,Mid-Market,5,340.59,15.1,325.49,179.52,145.97,354.26,2025,2025-04,Q2
ORD-003172,2025-09-14,Plus,UK,Direct,SMB,3,216.85,4.92,211.93,133.65,78.28,203.19,2025,2025-09,Q3
ORD-003173,2026-06-21,Premium,UK,Direct,Mid-Market,1,125.42,2.66,122.76,51.89,70.87,135.98,2026,2026-06,Q2
ORD-003174,2025-08-02,Plus,US,Direct,Enterprise,6,493.62,42.07,451.55,260.81,190.74,453.22,2025,2025-08,Q3
ORD-003175,2026-06-29,Premium,US,Direct,SMB,3,338.15,3.3,334.85,163.01,171.84,332.34,2026,2026-06,Q2
ORD-003176,2026-02-08,Enterprise,UK,Online,SMB,3,678.17,30.04,648.13,302.4,345.73,614.53,2026,2026-02,Q1
ORD-003177,2026-07-25,Core,India,Online,Mid-Market,4,183.84,6.08,177.76,92.65,85.11,178.0,2026,2026-07,Q3
ORD-003178,2025-05-17,Plus,US,Partner,Mid-Market,1,77.24,0.13,77.11,51.44,25.67,76.15,2025,2025-05,Q2
ORD-003179,2026-01-05,Core,UK,Direct,SMB,1,43.76,2.32,41.44,21.98,19.46,46.01,2026,2026-01,Q1
ORD-003180,2026-05-28,Enterprise,UK,Partner,SMB,1,245.56,4.59,240.97,155.31,85.66,250.99,2026,2026-05,Q2
ORD-003181,2026-05-19,Premium,US,Online,Mid-Market,3,340.48,19.77,320.71,171.43,149.28,322.02,2026,2026-05,Q2
ORD-003182,2025-12-16,Enterprise,US,Online,Mid-Market,2,463.03,3.66,459.37,240.64,218.73,499.79,2025,2025-12,Q4
ORD-003183,2025-07-23,Plus,US,Direct,Mid-Market,3,216.87,10.26,206.61,111.44,95.17,217.61,2025,2025-07,Q3
ORD-003184,2025-01-27,Core,India,Partner,Enterprise,5,225.26,11.67,213.59,129.66,83.93,233.66,2025,2025-01,Q1
ORD-003185,2026-03-10,Plus,US,Partner,Mid-Market,5,399.5,14.72,384.78,182.82,201.96,424.77,2026,2026-03,Q1
ORD-003186,2025-08-12,Plus,UK,Direct,Enterprise,1,78.56,5.18,73.38,33.95,39.43,67.13,2025,2025-08,Q3
ORD-003187,2025-01-24,Plus,India,Partner,SMB,2,142.03,3.28,138.75,78.42,60.33,154.12,2025,2025-01,Q1
ORD-003188,2025-06-12,Premium,UAE,Direct,SMB,6,746.5,39.37,707.13,366.0,341.13,640.33,2025,2025-06,Q2
ORD-003189,2026-01-21,Premium,India,Online,SMB,8,980.19,81.95,898.24,417.45,480.79,879.66,2026,2026-01,Q1
ORD-003190,2025-07-09,Plus,UK,Partner,Mid-Market,3,204.46,8.84,195.62,122.01,73.61,209.7,2025,2025-07,Q3
ORD-003191,2025-11-26,Core,US,Online,SMB,3,131.73,5.89,125.84,53.42,72.42,114.21,2025,2025-11,Q4
ORD-003192,2025-12-08,Core,UAE,Online,Mid-Market,2,95.52,1.14,94.38,52.0,42.38,105.02,2025,2025-12,Q4
ORD-003193,2026-07-14,Premium,UK,Partner,Mid-Market,3,356.85,16.9,339.95,145.6,194.35,367.41,2026,2026-07,Q3
ORD-003194,2026-04-14,Core,UK,Direct,SMB,3,144.03,4.58,139.45,59.39,80.06,153.62,2026,2026-04,Q2
ORD-003195,2026-03-14,Premium,UK,Partner,Enterprise,3,386.83,5.73,381.1,215.25,165.85,369.61,2026,2026-03,Q1
ORD-003196,2026-07-31,Plus,India,Direct,Enterprise,2,149.21,2.05,147.16,97.77,49.39,149.56,2026,2026-07,Q3
ORD-003197,2026-04-23,Plus,UAE,Partner,Enterprise,4,307.36,14.77,292.59,134.38,158.21,329.97,2026,2026-04,Q2
ORD-003198,2025-11-15,Premium,UK,Direct,Enterprise,2,254.25,8.92,245.33,129.48,115.85,239.24,2025,2025-11,Q4
ORD-003199,2025-04-16,Plus,UK,Direct,Enterprise,3,210.2,13.86,196.34,103.27,93.07,177.79,2025,2025-04,Q2
ORD-003200,2026-06-24,Enterprise,UK,Online,SMB,3,758.3,10.51,747.79,394.61,353.18,837.74,2026,2026-06,Q2
ORD-003201,2026-02-28,Core,UK,Online,Enterprise,2,97.74,4.88,92.86,54.15,38.71,95.17,2026,2026-02,Q1
ORD-003202,2026-07-19,Premium,US,Online,SMB,2,257.94,17.8,240.14,154.0,86.14,267.0,2026,2026-07,Q3
ORD-003203,2025-07-07,Premium,Germany,Direct,SMB,2,250.67,24.32,226.35,127.61,98.74,215.7,2025,2025-07,Q3
ORD-003204,2025-06-10,Plus,UK,Direct,Enterprise,1,67.79,5.12,62.67,27.14,35.53,65.31,2025,2025-06,Q2
ORD-003205,2025-03-17,Premium,US,Direct,Enterprise,8,950.45,117.2,833.25,406.3,426.95,907.33,2025,2025-03,Q1
ORD-003206,2025-07-21,Plus,UK,Online,Mid-Market,3,203.46,13.51,189.95,100.75,89.2,180.54,2025,2025-07,Q3
ORD-003207,2025-02-15,Premium,India,Online,Enterprise,3,385.36,7.99,377.37,190.91,186.46,391.9,2025,2025-02,Q1
ORD-003208,2026-01-18,Plus,US,Online,SMB,2,148.71,6.82,141.89,68.35,73.54,139.15,2026,2026-01,Q1
ORD-003209,2025-06-07,Core,US,Online,Mid-Market,1,41.32,0.45,40.87,22.65,18.22,43.73,2025,2025-06,Q2
ORD-003210,2025-08-01,Premium,UAE,Direct,Mid-Market,2,259.9,7.57,252.33,113.46,138.87,237.49,2025,2025-08,Q3
ORD-003211,2025-06-25,Premium,UK,Online,Mid-Market,2,216.6,3.3,213.3,123.04,90.26,198.02,2025,2025-06,Q2
ORD-003212,2025-12-13,Plus,UK,Partner,Mid-Market,5,359.71,3.76,355.95,221.27,134.68,374.42,2025,2025-12,Q4
ORD-003213,2025-01-16,Premium,UAE,Direct,Enterprise,2,242.97,16.33,226.64,147.64,79.0,212.7,2025,2025-01,Q1
ORD-003214,2025-01-17,Core,UK,Online,SMB,1,41.13,1.91,39.22,24.74,14.48,44.2,2025,2025-01,Q1
ORD-003215,2026-01-12,Plus,India,Online,Enterprise,2,139.58,7.19,132.39,56.14,76.25,116.91,2026,2026-01,Q1
ORD-003216,2025-09-18,Plus,India,Online,Mid-Market,17,1330.4,25.62,1304.78,724.02,580.76,1386.99,2025,2025-09,Q3
ORD-003217,2025-06-20,Plus,US,Online,SMB,5,366.24,8.67,357.57,179.03,178.54,369.55,2025,2025-06,Q2
ORD-003218,2026-02-13,Core,UK,Direct,Enterprise,2,95.95,1.04,94.91,50.4,44.51,98.71,2026,2026-02,Q1
ORD-003219,2026-01-23,Enterprise,India,Direct,SMB,2,456.83,30.41,426.42,267.05,159.37,383.65,2026,2026-01,Q1
ORD-003220,2025-04-22,Plus,UAE,Direct,Mid-Market,4,297.46,7.54,289.92,152.69,137.23,280.35,2025,2025-04,Q2
ORD-003221,2025-04-23,Plus,UK,Online,Enterprise,1,72.51,1.57,70.94,44.03,26.91,77.2,2025,2025-04,Q2
ORD-003222,2025-02-04,Core,UK,Direct,SMB,3,137.74,3.21,134.53,56.97,77.56,132.76,2025,2025-02,Q1
ORD-003223,2025-02-06,Plus,UK,Direct,Mid-Market,2,150.08,2.8,147.28,69.44,77.84,133.4,2025,2025-02,Q1
ORD-003224,2025-01-17,Enterprise,Germany,Online,Mid-Market,2,489.41,16.94,472.47,246.78,225.69,524.72,2025,2025-01,Q1
ORD-003225,2025-09-01,Plus,Germany,Online,Mid-Market,6,484.53,9.75,474.78,310.41,164.37,425.1,2025,2025-09,Q3
ORD-003226,2025-06-25,Plus,UK,Online,SMB,5,366.13,22.84,343.29,161.98,181.31,359.04,2025,2025-06,Q2
ORD-003227,2025-08-31,Premium,Germany,Direct,Mid-Market,5,551.54,18.99,532.55,245.45,287.1,599.29,2025,2025-08,Q3
ORD-003228,2025-10-23,Enterprise,UAE,Online,Enterprise,4,981.61,100.31,881.3,548.67,332.63,933.64,2025,2025-10,Q4
ORD-003229,2026-02-15,Plus,Germany,Online,Enterprise,4,285.85,14.92,270.93,126.14,144.79,268.34,2026,2026-02,Q1
ORD-003230,2026-01-28,Core,Germany,Online,Mid-Market,2,87.54,2.35,85.19,52.15,33.04,80.82,2026,2026-01,Q1
ORD-003231,2026-04-27,Core,India,Direct,Enterprise,3,144.88,2.78,142.1,70.5,71.6,153.31,2026,2026-04,Q2
ORD-003232,2025-05-19,Plus,India,Online,Mid-Market,1,70.94,0.47,70.47,44.16,26.31,69.95,2025,2025-05,Q2
ORD-003233,2025-08-26,Plus,India,Direct,Mid-Market,2,138.4,2.47,135.93,87.58,48.35,120.96,2025,2025-08,Q3
ORD-003234,2026-03-11,Core,India,Online,Mid-Market,3,146.96,6.94,140.02,69.86,70.16,126.99,2026,2026-03,Q1
ORD-003235,2026-02-15,Enterprise,India,Online,Mid-Market,4,1034.73,29.19,1005.54,465.6,539.94,998.91,2026,2026-02,Q1
ORD-003236,2025-08-28,Core,UK,Partner,SMB,2,95.48,6.43,89.05,39.9,49.15,79.04,2025,2025-08,Q3
ORD-003237,2026-05-20,Plus,UK,Online,Mid-Market,3,208.29,18.45,189.84,93.95,95.89,194.23,2026,2026-05,Q2
ORD-003238,2026-05-27,Enterprise,India,Online,SMB,3,737.74,10.76,726.98,398.23,328.75,732.7,2026,2026-05,Q2
ORD-003239,2025-04-25,Plus,India,Online,Mid-Market,7,561.62,30.66,530.96,310.56,220.4,468.84,2025,2025-04,Q2
ORD-003240,2025-02-24,Core,India,Online,Enterprise,5,207.42,0.9,206.52,129.68,76.84,230.44,2025,2025-02,Q1
ORD-003241,2025-12-26,Enterprise,UAE,Online,SMB,2,434.64,14.99,419.65,262.05,157.6,424.24,2025,2025-12,Q4
ORD-003242,2026-06-17,Core,UK,Direct,Enterprise,2,98.64,3.47,95.17,44.87,50.3,95.53,2026,2026-06,Q2
ORD-003243,2026-05-01,Plus,India,Online,SMB,10,691.16,3.95,687.21,354.03,333.18,782.05,2026,2026-05,Q2
ORD-003244,2025-03-11,Premium,India,Partner,Mid-Market,3,390.89,5.82,385.07,227.97,157.1,390.29,2025,2025-03,Q1
ORD-003245,2025-10-01,Core,UK,Direct,Mid-Market,1,42.87,1.39,41.48,21.19,20.29,42.39,2025,2025-10,Q4
ORD-003246,2025-11-25,Enterprise,UAE,Online,SMB,5,1165.34,32.6,1132.74,626.59,506.15,1011.61,2025,2025-11,Q4
ORD-003247,2026-07-31,Plus,US,Online,Enterprise,1,82.37,1.02,81.35,36.69,44.66,91.63,2026,2026-07,Q3
ORD-003248,2025-11-09,Premium,US,Partner,Enterprise,3,353.08,10.69,342.39,219.32,123.07,358.75,2025,2025-11,Q4
ORD-003249,2025-07-14,Core,UK,Online,Mid-Market,3,133.12,1.62,131.5,76.99,54.51,142.63,2025,2025-07,Q3
ORD-003250,2025-01-17,Core,Germany,Direct,Enterprise,1,46.26,1.24,45.02,28.45,16.57,43.03,2025,2025-01,Q1
ORD-003251,2025-06-07,Premium,UAE,Partner,Mid-Market,4,519.78,6.18,513.6,325.61,187.99,500.71,2025,2025-06,Q2
ORD-003252,2025-12-02,Core,UK,Partner,Mid-Market,1,40.64,1.24,39.4,25.24,14.16,43.49,2025,2025-12,Q4
ORD-003253,2025-02-08,Plus,US,Online,SMB,1,81.99,2.91,79.08,50.0,29.08,75.16,2025,2025-02,Q1
ORD-003254,2025-07-16,Enterprise,US,Partner,Enterprise,3,697.44,34.97,662.47,305.56,356.91,703.77,2025,2025-07,Q3
ORD-003255,2025-08-18,Plus,US,Partner,SMB,5,378.57,5.76,372.81,232.87,139.94,379.18,2025,2025-08,Q3
ORD-003256,2025-01-05,Core,India,Direct,Enterprise,4,180.45,16.55,163.9,70.21,93.69,160.16,2025,2025-01,Q1
ORD-003257,2025-08-24,Premium,Germany,Direct,SMB,3,393.97,3.95,390.02,251.61,138.41,411.73,2025,2025-08,Q3
ORD-003258,2025-02-27,Core,US,Online,SMB,5,219.98,10.73,209.25,89.1,120.15,229.21,2025,2025-02,Q1
ORD-003259,2026-06-23,Premium,UK,Direct,SMB,4,465.17,3.3,461.87,290.83,171.04,449.77,2026,2026-06,Q2
ORD-003260,2025-01-06,Core,India,Online,Mid-Market,4,185.87,2.07,183.8,105.73,78.07,189.98,2025,2025-01,Q1
ORD-003261,2025-11-25,Premium,UK,Partner,Mid-Market,2,222.33,2.21,220.12,115.17,104.95,227.35,2025,2025-11,Q4
ORD-003262,2025-12-04,Core,India,Online,SMB,2,94.85,1.57,93.28,59.41,33.87,93.59,2025,2025-12,Q4
ORD-003263,2025-04-25,Plus,India,Online,Mid-Market,5,383.98,17.54,366.44,197.92,168.52,330.13,2025,2025-04,Q2
ORD-003264,2025-12-21,Premium,US,Direct,Mid-Market,1,115.74,0.75,114.99,70.68,44.31,114.44,2025,2025-12,Q4
ORD-003265,2026-07-27,Plus,India,Online,SMB,3,231.46,5.32,226.14,105.06,121.08,220.05,2026,2026-07,Q3
ORD-003266,2025-08-24,Core,UAE,Online,Mid-Market,3,132.08,0.97,131.11,67.28,63.83,145.16,2025,2025-08,Q3
ORD-003267,2026-05-01,Plus,India,Online,Mid-Market,2,149.37,2.36,147.01,85.26,61.75,140.92,2026,2026-05,Q2
ORD-003268,2025-04-20,Plus,Germany,Partner,Mid-Market,2,161.58,3.31,158.27,81.07,77.2,159.08,2025,2025-04,Q2
ORD-003269,2026-03-22,Enterprise,UAE,Direct,SMB,4,944.08,19.44,924.64,617.39,307.25,817.34,2026,2026-03,Q1
ORD-003270,2026-05-17,Premium,UK,Direct,SMB,4,448.54,27.36,421.18,230.61,190.57,418.53,2026,2026-05,Q2
ORD-003271,2025-10-28,Core,UK,Online,Enterprise,2,94.95,1.05,93.9,50.87,43.03,83.97,2025,2025-10,Q4
ORD-003272,2025-11-15,Plus,UAE,Partner,SMB,4,287.79,21.56,266.23,131.55,134.68,286.38,2025,2025-11,Q4
ORD-003273,2026-02-17,Enterprise,UK,Direct,Enterprise,2,507.22,15.97,491.25,293.51,197.74,442.65,2026,2026-02,Q1
ORD-003274,2025-10-01,Core,India,Direct,SMB,4,166.66,2.81,163.85,75.07,88.78,155.55,2025,2025-10,Q4
ORD-003275,2026-02-14,Plus,US,Direct,SMB,1,79.7,3.2,76.5,32.93,43.57,75.11,2026,2026-02,Q1
ORD-003276,2025-04-07,Core,US,Partner,SMB,4,173.18,6.82,166.36,71.78,94.58,157.24,2025,2025-04,Q2
ORD-003277,2026-05-05,Core,India,Online,SMB,4,171.77,10.82,160.95,103.97,56.98,163.77,2026,2026-05,Q2
ORD-003278,2025-02-14,Plus,India,Direct,Mid-Market,1,82.21,9.16,73.05,48.48,24.57,82.0,2025,2025-02,Q1
ORD-003279,2026-03-28,Enterprise,UAE,Direct,SMB,4,874.7,16.9,857.8,469.09,388.71,974.24,2026,2026-03,Q1
ORD-003280,2026-03-30,Enterprise,UK,Online,Mid-Market,2,465.62,3.75,461.87,246.22,215.65,513.01,2026,2026-03,Q1
ORD-003281,2026-05-30,Plus,India,Online,SMB,4,274.01,24.83,249.18,145.21,103.97,255.02,2026,2026-05,Q2
ORD-003282,2025-03-15,Core,US,Online,SMB,7,289.21,3.81,285.4,175.01,110.39,318.03,2025,2025-03,Q1
ORD-003283,2026-03-22,Core,US,Online,Mid-Market,10,419.36,18.96,400.4,247.85,152.55,380.8,2026,2026-03,Q1
ORD-003284,2025-11-02,Plus,US,Online,SMB,2,148.31,14.62,133.69,79.05,54.64,124.01,2025,2025-11,Q4
ORD-003285,2025-02-10,Premium,UAE,Direct,Mid-Market,2,217.05,7.3,209.75,129.12,80.63,191.05,2025,2025-02,Q1
ORD-003286,2026-04-23,Core,UK,Direct,Enterprise,2,84.42,4.66,79.76,41.2,38.56,88.52,2026,2026-04,Q2
ORD-003287,2025-10-11,Core,Germany,Partner,Enterprise,3,124.77,0.81,123.96,61.04,62.92,121.89,2025,2025-10,Q4
ORD-003288,2025-07-13,Enterprise,Germany,Online,Mid-Market,2,516.2,16.06,500.14,219.62,280.52,516.15,2025,2025-07,Q3
ORD-003289,2025-08-26,Plus,UK,Partner,Enterprise,6,477.45,11.24,466.21,295.02,171.19,454.98,2025,2025-08,Q3
ORD-003290,2025-01-25,Plus,UK,Partner,SMB,5,396.31,28.65,367.66,199.94,167.72,377.33,2025,2025-01,Q1
ORD-003291,2025-09-21,Plus,US,Direct,Mid-Market,3,238.7,11.62,227.08,127.86,99.22,215.1,2025,2025-09,Q3
ORD-003292,2025-10-24,Enterprise,Germany,Direct,Mid-Market,1,242.5,11.61,230.89,132.89,98.0,253.69,2025,2025-10,Q4
ORD-003293,2026-05-16,Core,US,Online,SMB,2,95.35,0.78,94.57,58.24,36.33,89.56,2026,2026-05,Q2
ORD-003294,2026-03-26,Core,US,Direct,Enterprise,2,98.79,2.2,96.59,50.44,46.15,100.78,2026,2026-03,Q1
ORD-003295,2026-06-26,Core,UK,Partner,SMB,6,252.09,0.31,251.78,145.91,105.87,254.37,2026,2026-06,Q2
ORD-003296,2025-07-20,Core,UK,Direct,SMB,2,90.39,0.84,89.55,43.18,46.37,96.07,2025,2025-07,Q3
ORD-003297,2025-10-25,Premium,India,Online,SMB,1,110.02,1.16,108.86,52.03,56.83,105.25,2025,2025-10,Q4
ORD-003298,2025-05-26,Plus,UAE,Online,SMB,4,283.68,11.39,272.29,134.76,137.53,275.73,2025,2025-05,Q2
ORD-003299,2026-05-20,Plus,India,Online,Enterprise,3,207.28,14.35,192.93,93.69,99.24,196.84,2026,2026-05,Q2
ORD-003300,2025-06-16,Core,Germany,Online,Enterprise,3,132.84,7.33,125.51,78.68,46.83,133.12,2025,2025-06,Q2
ORD-003301,2025-06-04,Core,India,Partner,SMB,2,85.02,0.15,84.87,54.38,30.49,81.51,2025,2025-06,Q2
ORD-003302,2025-10-28,Enterprise,UK,Direct,SMB,5,1142.84,90.03,1052.81,473.49,579.32,1021.26,2025,2025-10,Q4
ORD-003303,2026-04-03,Core,UK,Online,SMB,4,176.04,2.33,173.71,113.2,60.51,182.24,2026,2026-04,Q2
ORD-003304,2025-01-11,Plus,UK,Partner,Mid-Market,1,73.74,0.13,73.61,30.97,42.64,65.83,2025,2025-01,Q1
ORD-003305,2025-09-21,Core,India,Partner,Mid-Market,6,246.71,0.94,245.77,126.12,119.65,245.23,2025,2025-09,Q3
ORD-003306,2025-08-04,Enterprise,US,Partner,Mid-Market,2,512.83,0.27,512.56,261.37,251.19,568.66,2025,2025-08,Q3
ORD-003307,2026-07-26,Enterprise,India,Direct,SMB,3,760.72,53.12,707.6,336.7,370.9,674.69,2026,2026-07,Q3
ORD-003308,2025-04-19,Enterprise,UK,Direct,SMB,4,892.96,74.81,818.15,471.69,346.46,755.38,2025,2025-04,Q2
ORD-003309,2026-02-19,Enterprise,UK,Direct,SMB,3,664.88,21.32,643.56,343.09,300.47,583.38,2026,2026-02,Q1
ORD-003310,2026-01-05,Enterprise,India,Direct,Enterprise,3,764.07,17.77,746.3,430.48,315.82,806.16,2026,2026-01,Q1
ORD-003311,2025-03-03,Core,UK,Direct,SMB,3,127.41,2.4,125.01,71.01,54.0,140.69,2025,2025-03,Q1
ORD-003312,2025-11-25,Plus,Germany,Direct,Mid-Market,4,299.18,3.33,295.85,127.58,168.27,327.09,2025,2025-11,Q4
ORD-003313,2026-04-22,Premium,India,Partner,Mid-Market,3,356.19,4.69,351.5,161.73,189.77,364.43,2026,2026-04,Q2
ORD-003314,2025-02-19,Plus,Germany,Online,SMB,3,216.86,9.78,207.08,89.25,117.83,189.0,2025,2025-02,Q1
ORD-003315,2025-09-07,Core,Germany,Online,SMB,1,45.12,0.65,44.47,27.32,17.15,46.4,2025,2025-09,Q3
ORD-003316,2026-02-09,Core,India,Direct,SMB,3,138.5,0.88,137.62,58.49,79.13,127.84,2026,2026-02,Q1
ORD-003317,2025-10-05,Premium,US,Direct,Enterprise,3,391.87,15.8,376.07,236.42,139.65,425.22,2025,2025-10,Q4
ORD-003318,2025-03-28,Plus,US,Online,SMB,9,735.57,33.81,701.76,346.12,355.64,782.13,2025,2025-03,Q1
