order_id,date_key,product_key,region_key,channel_key,segment_key,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp
ORD-004024,20250613,3,4,3,1,6,492.82,43.11,449.71,227.43,222.28,409.06
ORD-004025,20260323,4,5,2,3,6,782.3,1.06,781.24,357.57,423.67,843.05
ORD-004026,20250804,3,5,1,1,2,158.01,9.26,148.75,96.12,52.63,145.14
ORD-004027,20250509,4,4,1,3,3,332.17,17.87,314.3,206.52,107.78,341.64
ORD-004028,20250228,2,1,1,3,7,1678.69,66.49,1612.2,845.25,766.95,1539.57
ORD-004029,20250423,2,4,1,3,2,523.9,25.74,498.16,311.44,186.72,440.03
ORD-004030,20260412,1,4,1,2,1,43.56,0.29,43.27,21.88,21.39,42.48
ORD-004031,20250805,4,4,1,3,2,224.47,4.51,219.96,123.51,96.45,206.29
ORD-004032,20250909,1,2,2,1,1,44.19,0.22,43.97,19.46,24.51,48.87
ORD-004033,20251212,3,4,3,1,2,150.66,6.78,143.88,93.57,50.31,151.2
ORD-004034,20260309,1,4,3,1,2,96.85,4.37,92.48,52.32,40.16,97.91
ORD-004035,20250705,1,5,1,3,1,42.87,1.45,41.42,24.74,16.68,40.63
ORD-004036,20251105,2,4,3,2,1,247.07,16.59,230.48,97.3,133.18,215.54
ORD-004037,20250422,2,5,1,3,5,1291.24,152.81,1138.43,754.34,384.09,1017.47
ORD-004038,20250319,2,1,1,2,2,466.21,3.88,462.33,251.76,210.57,490.83
ORD-004039,20260601,3,3,2,3,3,233.62,20.67,212.95,95.28,117.67,221.89
ORD-004040,20251221,4,2,3,1,3,371.57,8.11,363.46,225.91,137.55,344.04
ORD-004041,20250221,1,4,1,2,7,327.28,1.11,326.17,144.31,181.86,294.61
ORD-004042,20250412,3,2,2,1,4,301.83,2.65,299.18,191.7,107.48,323.16
ORD-004043,20250707,4,2,1,3,2,230.85,0.98,229.87,111.19,118.68,229.19
ORD-004044,20250421,4,1,3,2,5,574.16,25.18,548.98,291.92,257.06,603.4
ORD-004045,20250305,1,1,2,3,3,147.8,4.72,143.08,79.91,63.17,134.08
ORD-004046,20251126,4,1,3,3,3,328.8,4.04,324.76,152.81,171.95,315.19
ORD-004047,20260223,4,1,2,2,3,326.76,18.72,308.04,154.49,153.55,284.23
ORD-004048,20250219,1,3,3,1,4,191.49,3.44,188.05,102.23,85.82,212.11
ORD-004049,20250101,4,2,1,3,6,717.37,2.8,714.57,379.51,335.06,764.14
ORD-004050,20250630,4,3,2,2,2,220.56,6.12,214.44,140.53,73.91,241.57
ORD-004051,20250916,3,5,2,3,3,206.04,1.04,205.0,104.92,100.08,207.47
ORD-004052,20260518,4,1,1,3,5,634.39,3.91,630.48,295.83,334.65,653.17
ORD-004053,20250911,1,4,2,3,6,245.1,16.14,228.96,111.26,117.7,203.06
ORD-004054,20250613,1,5,3,3,2,94.44,0.82,93.62,45.81,47.81,88.54
ORD-004055,20250424,2,4,3,3,2,480.71,10.85,469.86,276.2,193.66,427.74
ORD-004056,20250605,2,2,3,2,2,445.82,35.71,410.11,186.44,223.67,378.03
ORD-004057,20250817,3,4,3,3,6,487.97,16.6,471.37,211.96,259.41,496.24
ORD-004058,20250621,3,4,3,3,3,247.29,21.86,225.43,113.16,112.27,215.38
ORD-004059,20260216,4,2,3,2,2,230.53,15.26,215.27,106.42,108.85,207.79
ORD-004060,20250903,4,2,3,3,5,542.64,19.95,522.69,319.96,202.73,496.38
ORD-004061,20260709,4,2,2,2,6,719.33,10.08,709.25,318.06,391.19,773.58
ORD-004062,20250714,1,5,1,2,2,90.71,0.77,89.94,47.82,42.12,81.28
ORD-004063,20250504,4,1,2,3,4,515.14,33.63,481.51,243.1,238.41,431.57
ORD-004064,20260115,1,1,1,1,5,214.48,2.75,211.73,111.69,100.04,210.16
ORD-004065,20260724,1,2,1,3,3,141.92,11.77,130.15,69.72,60.43,144.46
ORD-004066,20260213,2,1,3,2,1,250.04,2.1,247.94,132.21,115.73,233.28
ORD-004067,20260608,1,2,3,3,3,144.05,3.09,140.96,76.91,64.05,158.99
ORD-004068,20260428,3,4,1,3,2,162.77,4.42,158.35,105.18,53.17,140.31
ORD-004069,20250410,1,1,1,1,2,88.43,11.3,77.13,41.71,35.42,85.65
ORD-004070,20250618,4,5,2,3,3,372.81,14.71,358.1,185.4,172.7,320.16
ORD-004071,20260602,1,2,3,2,5,236.07,9.0,227.07,138.87,88.2,216.46
ORD-004072,20251020,1,3,3,1,1,46.72,1.67,45.05,25.23,19.82,48.59
ORD-004073,20260323,1,5,2,2,2,83.37,5.07,78.3,51.77,26.53,76.07
ORD-004074,20251127,2,2,2,3,3,678.33,19.31,659.02,422.46,236.56,587.92
ORD-004075,20251206,3,4,2,1,5,362.67,18.53,344.14,225.72,118.42,383.73
ORD-004076,20260502,4,1,3,1,5,648.11,31.13,616.98,387.81,229.17,597.39
ORD-004077,20250331,4,4,1,1,2,224.47,20.33,204.14,93.35,110.79,203.15
ORD-004078,20260308,4,4,2,3,3,364.9,6.39,358.51,221.23,137.28,382.69
ORD-004079,20251016,4,1,2,2,3,356.58,20.87,335.71,192.76,142.95,336.09
ORD-004080,20260306,3,1,2,3,1,70.42,0.72,69.7,37.59,32.11,74.17
ORD-004081,20250127,4,2,1,3,1,108.94,9.0,99.94,44.63,55.31,100.83
ORD-004082,20251115,4,2,2,1,1,109.64,7.99,101.65,46.4,55.25,95.84
ORD-004083,20260623,1,5,1,2,2,91.42,1.5,89.92,49.72,40.2,88.13
ORD-004084,20260710,3,2,3,3,2,152.51,12.57,139.94,86.19,53.75,143.87
ORD-004085,20260206,2,4,2,1,6,1303.82,51.82,1252.0,561.97,690.03,1347.46
ORD-004086,20260323,2,1,1,2,1,227.88,0.26,227.62,136.1,91.52,222.76
ORD-004087,20250518,3,4,1,3,1,72.36,2.03,70.33,42.74,27.59,68.97
ORD-004088,20260512,4,1,2,2,2,253.37,10.52,242.85,124.1,118.75,264.05
ORD-004089,20250714,3,5,2,3,4,270.39,17.35,253.04,163.41,89.63,226.07
ORD-004090,20260427,4,1,1,2,5,613.24,46.96,566.28,274.92,291.36,549.0
ORD-004091,20260421,4,1,1,3,3,350.65,8.12,342.53,147.18,195.35,375.13
ORD-004092,20251004,4,2,2,3,4,508.37,13.0,495.37,291.85,203.52,538.68
ORD-004093,20260414,3,3,2,3,2,146.59,1.7,144.89,80.14,64.75,154.76
ORD-004094,20250817,3,4,1,2,1,72.39,1.68,70.71,31.65,39.06,78.32
ORD-004095,20250813,3,2,1,3,6,467.72,20.26,447.46,227.82,219.64,454.4
ORD-004096,20260330,3,3,2,1,1,76.99,4.47,72.52,44.4,28.12,66.53
ORD-004097,20250329,2,2,2,2,2,460.22,81.28,378.94,175.61,203.33,402.71
ORD-004098,20260305,2,5,1,2,2,481.92,10.96,470.96,263.11,207.85,440.83
ORD-004099,20250519,3,4,3,3,2,148.5,0.49,148.01,72.69,75.32,130.27
ORD-004100,20260609,2,5,2,1,11,2468.68,74.14,2394.54,1185.71,1208.83,2294.44
ORD-004101,20250815,3,2,2,1,2,148.18,2.13,146.05,88.59,57.46,130.68
ORD-004102,20260723,4,5,2,2,1,126.49,16.36,110.13,49.93,60.2,110.59
ORD-004103,20260326,2,2,3,3,5,1169.98,7.22,1162.76,756.7,406.06,1178.6
ORD-004104,20250327,3,4,1,3,3,226.37,14.48,211.89,116.53,95.36,210.13
ORD-004105,20250413,4,2,1,3,3,389.9,2.81,387.09,183.73,203.36,405.27
ORD-004106,20250829,4,4,1,3,4,481.86,5.23,476.63,278.3,198.33,496.88
ORD-004107,20260425,4,2,2,2,1,125.97,3.06,122.91,56.17,66.74,123.42
ORD-004108,20260114,1,2,3,3,2,89.58,9.48,80.1,44.57,35.53,77.57
ORD-004109,20260414,3,4,2,2,3,246.46,1.11,245.35,141.86,103.49,236.89
ORD-004110,20250203,3,5,2,2,3,218.75,26.93,191.82,110.14,81.68,175.11
ORD-004111,20251128,3,4,1,2,2,141.56,18.24,123.32,60.2,63.12,121.48
ORD-004112,20250815,1,4,2,3,3,128.36,6.93,121.43,52.95,68.48,126.16
ORD-004113,20250428,4,4,1,2,2,239.11,1.96,237.15,100.01,137.14,214.68
ORD-004114,20260512,3,3,3,3,3,236.11,7.37,228.74,128.28,100.46,227.32
ORD-004115,20250529,4,1,1,3,1,111.63,5.7,105.93,57.51,48.42,106.84
ORD-004116,20251022,1,3,1,1,1,42.65,0.94,41.71,25.57,16.14,42.86
ORD-004117,20251218,3,4,1,3,2,135.74,1.31,134.43,72.66,61.77,152.45
ORD-004118,20251005,3,1,1,3,1,80.57,3.13,77.44,35.4,42.04,81.8
ORD-004119,20260602,1,3,2,3,2,84.34,3.07,81.27,41.25,40.02,86.64
ORD-004120,20250513,2,2,1,3,2,434.5,10.02,424.48,267.7,156.78,460.45
ORD-004121,20251106,1,1,2,1,5,208.1,4.14,203.96,112.97,90.99,198.0
ORD-004122,20250512,1,4,1,2,5,246.25,7.79,238.46,108.42,130.04,214.16
ORD-004123,20250906,1,3,2,3,1,48.09,1.75,46.34,25.08,21.26,49.36
ORD-004124,20250729,4,4,3,1,6,734.27,5.94,728.33,462.74,265.59,741.33
ORD-004125,20260302,4,4,2,1,2,258.19,18.14,240.05,108.5,131.55,268.62
ORD-004126,20250314,4,4,1,3,1,109.67,8.64,101.03,66.27,34.76,113.35
ORD-004127,20251121,3,5,2,3,2,135.77,9.48,126.29,73.13,53.16,138.59
ORD-004128,20250906,2,5,1,2,2,517.43,10.64,506.79,303.72,203.07,524.09
ORD-004129,20250415,4,2,1,2,2,258.38,9.78,248.6,149.1,99.5,259.19
ORD-004130,20250710,1,5,1,1,2,96.04,5.24,90.8,57.86,32.94,91.08
ORD-004131,20250414,3,3,1,1,1,75.52,7.48,68.04,45.53,22.51,69.22
ORD-004132,20251130,1,4,2,2,4,185.55,8.93,176.62,116.68,59.94,159.39
ORD-004133,20250825,2,2,1,3,3,675.03,33.66,641.37,362.13,279.24,694.17
ORD-004134,20251110,4,4,2,3,1,123.82,7.52,116.3,53.71,62.59,128.23
ORD-004135,20250115,3,4,2,3,4,293.18,7.03,286.15,184.23,101.92,277.1
ORD-004136,20250403,1,3,2,1,2,81.97,11.24,70.73,36.87,33.86,77.88
ORD-004137,20250604,3,2,3,2,3,242.39,20.23,222.16,111.97,110.19,200.58
ORD-004138,20260503,3,5,2,3,3,230.93,17.18,213.75,141.94,71.81,209.59
ORD-004139,20260318,4,4,1,3,1,112.77,2.06,110.71,70.36,40.35,111.94
ORD-004140,20260410,1,2,2,1,5,226.59,11.26,215.33,102.66,112.67,243.6
ORD-004141,20250115,4,3,2,2,2,240.45,10.76,229.69,152.48,77.21,261.68
ORD-004142,20260427,3,1,1,1,2,143.74,8.91,134.83,59.36,75.47,132.84
ORD-004143,20251116,3,4,3,2,3,221.4,3.68,217.72,121.07,96.65,197.36
ORD-004144,20260630,1,2,3,3,1,43.82,1.02,42.8,22.71,20.09,46.15
ORD-004145,20260528,3,5,2,2,3,205.77,8.64,197.13,89.61,107.52,202.36
ORD-004146,20251022,1,5,1,1,10,470.0,17.78,452.22,237.16,215.06,419.42
ORD-004147,20250807,3,5,1,3,7,484.48,6.34,478.14,296.3,181.84,508.46
ORD-004148,20250831,3,4,1,2,3,214.95,17.93,197.02,85.29,111.73,216.91
ORD-004149,20250812,2,2,1,1,2,451.22,4.96,446.26,253.75,192.51,427.17
ORD-004150,20260520,1,3,2,1,4,187.44,6.75,180.69,98.18,82.51,175.94
ORD-004151,20250320,4,3,1,3,5,580.35,32.14,548.21,300.56,247.65,549.37
ORD-004152,20260523,3,5,1,2,2,149.1,5.39,143.71,87.05,56.66,132.3
ORD-004153,20250127,1,4,1,3,1,48.19,2.45,45.74,26.0,19.74,43.88
ORD-004154,20250703,4,2,1,1,6,787.31,30.47,756.84,460.44,296.4,689.65
ORD-004155,20250302,1,5,2,2,2,98.87,10.05,88.82,52.08,36.74,87.82
ORD-004156,20251105,1,4,2,3,4,185.68,1.43,184.25,106.62,77.63,193.08
ORD-004157,20260123,3,5,1,1,1,80.92,12.8,68.12,34.21,33.91,74.38
ORD-004158,20260502,4,4,1,2,1,123.22,0.53,122.69,63.0,59.69,134.72
ORD-004159,20250913,2,4,3,3,3,682.67,3.41,679.26,321.87,357.39,738.01
ORD-004160,20260509,1,5,1,3,3,131.29,4.38,126.91,61.7,65.21,138.21
ORD-004161,20250217,4,1,3,3,2,231.72,20.29,211.43,108.08,103.35,190.75
ORD-004162,20260304,4,5,3,3,11,1204.49,84.42,1120.07,561.97,558.1,1225.06
ORD-004163,20251204,1,5,1,3,1,45.73,1.55,44.18,26.58,17.6,46.28
ORD-004164,20251015,2,4,2,3,1,259.84,13.02,246.82,114.11,132.71,256.75
ORD-004165,20250219,1,3,2,3,5,239.78,3.34,236.44,100.95,135.49,237.84
ORD-004166,20250211,1,5,2,1,5,241.68,3.66,238.02,157.53,80.49,221.81
ORD-004167,20250130,3,1,2,2,4,282.54,8.39,274.15,165.85,108.3,270.09
ORD-004168,20250719,1,1,2,3,2,94.3,5.24,89.06,41.99,47.07,80.67
ORD-004169,20250831,1,5,2,1,1,44.35,1.46,42.89,24.55,18.34,47.91
ORD-004170,20250408,3,5,1,1,4,304.71,16.04,288.67,165.23,123.44,285.76
ORD-004171,20250406,3,5,2,3,6,484.94,8.22,476.72,294.13,182.59,485.68
ORD-004172,20260509,4,2,1,2,5,555.65,8.34,547.31,306.35,240.96,543.91
ORD-004173,20250821,4,2,1,2,2,229.85,5.45,224.4,145.62,78.78,232.07
ORD-004174,20260411,4,3,3,1,2,227.49,6.24,221.25,134.69,86.56,228.91
ORD-004175,20260227,3,3,2,1,1,77.47,2.22,75.25,49.61,25.64,70.38
ORD-004176,20260711,3,4,2,2,2,160.36,22.72,137.64,81.69,55.95,139.96
ORD-004177,20260218,1,3,1,1,2,81.42,6.01,75.41,44.71,30.7,75.69
ORD-004178,20250206,4,3,2,2,5,550.75,33.62,517.13,247.37,269.76,505.14
ORD-004179,20250212,4,5,1,1,1,114.04,6.11,107.93,66.9,41.03,95.16
ORD-004180,20250328,4,4,1,2,1,115.99,2.41,113.58,61.77,51.81,128.02
ORD-004181,20260414,3,1,2,2,4,300.6,6.13,294.47,125.53,168.94,277.44
ORD-004182,20250215,3,2,3,3,2,146.47,3.16,143.31,69.18,74.13,127.54
ORD-004183,20260206,1,1,2,3,3,124.15,3.17,120.98,77.77,43.21,137.84
ORD-004184,20260404,1,5,1,3,2,95.2,3.57,91.63,47.79,43.84,104.09
ORD-004185,20260125,3,2,3,3,2,151.3,11.19,140.11,93.79,46.32,136.76
ORD-004186,20250611,2,3,1,3,2,482.31,58.83,423.48,203.5,219.98,401.4
ORD-004187,20250325,4,4,2,3,1,125.9,2.93,122.97,56.58,66.39,108.92
ORD-004188,20260126,1,5,2,1,4,188.47,19.69,168.78,82.7,86.08,191.16
ORD-004189,20260623,4,5,1,3,4,498.99,26.14,472.85,214.92,257.93,477.38
ORD-004190,20251002,2,4,2,1,7,1621.26,2.94,1618.32,685.47,932.85,1562.32
ORD-004191,20260731,4,4,1,3,1,108.23,4.3,103.93,52.0,51.93,112.77
ORD-004192,20260715,4,1,1,2,3,386.15,23.85,362.3,218.42,143.88,409.41
ORD-004193,20260302,3,3,1,3,1,69.46,2.0,67.46,39.03,28.43,70.37
ORD-004194,20260428,1,4,2,3,5,207.55,1.52,206.03,111.94,94.09,226.87
ORD-004195,20250719,3,2,2,1,5,357.31,17.21,340.1,161.21,178.89,334.34
ORD-004196,20260125,3,3,1,2,3,233.41,14.58,218.83,105.96,112.87,245.75
ORD-004197,20251019,4,2,2,3,2,231.65,1.09,230.56,112.88,117.68,242.05
ORD-004198,20260607,3,5,3,2,2,138.33,6.59,131.74,70.93,60.81,130.37
ORD-004199,20260624,1,4,1,2,3,139.2,5.91,133.29,83.88,49.41,127.01
ORD-004200,20250413,2,5,1,3,2,449.86,16.49,433.37,237.19,196.18,423.53
ORD-004201,20250424,1,2,2,3,4,174.33,11.41,162.92,80.58,82.34,145.9
ORD-004202,20251127,3,4,1,2,4,277.06,12.54,264.52,174.87,89.65,298.02
ORD-004203,20251225,1,2,3,3,2,88.1,1.7,86.4,41.66,44.74,90.07
ORD-004204,20250428,1,1,1,3,5,228.96,15.15,213.81,135.05,78.76,214.26
ORD-004205,20260702,1,4,2,2,3,137.7,4.0,133.7,71.31,62.39,127.43
ORD-004206,20250906,3,4,1,3,4,301.71,10.28,291.43,176.93,114.5,321.94
ORD-004207,20260112,2,4,2,3,4,984.65,5.96,978.69,495.34,483.35,1094.14
ORD-004208,20260120,4,2,1,1,3,328.52,15.51,313.01,198.43,114.58,328.74
ORD-004209,20251220,4,5,2,3,2,254.42,7.53,246.89,154.49,92.4,279.38
ORD-004210,20250713,3,4,2,2,2,146.88,10.79,136.09,71.44,64.65,124.62
ORD-004211,20260605,3,4,3,3,3,236.81,3.42,233.39,115.4,117.99,215.3
ORD-004212,20250822,2,4,3,3,1,256.38,5.59,250.79,147.49,103.3,235.35
ORD-004213,20250307,1,5,2,1,6,244.34,7.96,236.38,108.03,128.35,224.45
ORD-004214,20250117,2,5,1,3,2,509.96,7.3,502.66,281.22,221.44,555.18
ORD-004215,20251103,1,1,1,3,2,89.93,3.79,86.14,44.64,41.5,78.84
ORD-004216,20250528,3,5,3,3,1,74.27,0.31,73.96,39.2,34.76,83.67
ORD-004217,20260610,3,2,1,2,2,163.42,4.77,158.65,98.94,59.71,168.94
ORD-004218,20260210,1,1,1,3,8,346.43,13.58,332.85,145.97,186.88,301.54
ORD-004219,20260720,2,2,2,1,1,251.63,0.92,250.71,133.34,117.37,262.47
ORD-004220,20260627,1,4,2,1,2,90.24,0.99,89.25,38.11,51.14,101.34
ORD-004221,20250621,1,2,1,3,2,86.14,11.11,75.03,48.99,26.04,69.97
ORD-004222,20250727,2,4,3,1,6,1449.5,31.23,1418.27,675.38,742.89,1475.77
ORD-004223,20251009,4,3,3,3,9,1121.6,2.25,1119.35,584.59,534.76,1116.56
ORD-004224,20250819,3,3,1,3,4,326.39,1.54,324.85,185.32,139.53,355.95
ORD-004225,20250411,1,4,3,3,8,343.88,15.14,328.74,209.43,119.31,354.42
ORD-004226,20260602,4,1,2,1,9,1046.04,28.01,1018.03,501.42,516.61,1029.49
ORD-004227,20250607,1,5,2,2,2,97.6,2.09,95.51,43.09,52.42,86.41
ORD-004228,20250413,3,3,1,2,4,273.27,3.2,270.07,146.9,123.17,297.98
ORD-004229,20250206,2,2,3,2,2,460.74,8.18,452.56,302.07,150.49,477.38
ORD-004230,20260501,1,2,1,1,2,94.66,2.58,92.08,41.94,50.14,90.19
ORD-004231,20260312,2,2,1,3,2,491.99,4.41,487.58,282.16,205.42,439.54
ORD-004232,20250111,3,5,1,3,3,204.45,30.88,173.57,94.61,78.96,159.26
ORD-004233,20260304,4,5,2,1,2,241.35,6.58,234.77,143.69,91.08,231.96
ORD-004234,20260630,3,5,2,1,2,148.87,10.19,138.68,84.47,54.21,123.66
ORD-004235,20260614,4,3,1,1,4,521.77,26.78,494.99,265.61,229.38,553.6
ORD-004236,20250123,1,2,3,1,3,139.12,6.88,132.24,87.32,44.92,116.84
ORD-004237,20260404,1,2,1,1,1,47.37,0.48,46.89,29.32,17.57,47.38
ORD-004238,20250131,2,1,2,3,2,484.04,3.75,480.29,208.54,271.75,541.76
ORD-004239,20260612,4,2,3,3,3,392.53,3.84,388.69,193.17,195.52,346.11
ORD-004240,20250914,1,4,1,3,4,191.67,6.16,185.51,80.5,105.01,173.75
ORD-004241,20251031,4,5,2,2,2,235.01,16.52,218.49,105.77,112.72,211.15
ORD-004242,20250415,2,5,1,1,3,710.51,30.14,680.37,403.89,276.48,675.3
ORD-004243,20250624,1,5,1,2,2,87.34,3.58,83.76,38.27,45.49,79.65
ORD-004244,20260418,3,4,3,1,4,303.28,0.22,303.06,192.45,110.61,304.44
ORD-004245,20250603,3,2,1,1,4,328.73,7.72,321.01,167.64,153.37,353.69
ORD-004246,20260522,2,4,1,3,2,492.69,2.65,490.04,259.99,230.05,503.73
ORD-004247,20250119,4,4,3,2,1,109.42,15.32,94.1,56.41,37.69,103.37
ORD-004248,20250819,4,1,3,3,2,217.16,5.77,211.39,131.76,79.63,235.53
ORD-004249,20260526,1,2,2,3,2,96.95,6.52,90.43,42.63,47.8,92.31
ORD-004250,20250511,2,1,1,1,5,1165.89,2.35,1163.54,638.43,525.11,1218.72
ORD-004251,20251118,3,5,1,1,2,142.66,1.39,141.27,66.34,74.93,137.41
ORD-004252,20260407,3,3,3,3,4,300.04,9.14,290.9,165.52,125.38,286.45
ORD-004253,20260619,4,2,2,3,2,243.98,26.52,217.46,113.29,104.17,231.77
ORD-004254,20250226,3,2,2,2,2,138.88,4.47,134.41,70.05,64.36,130.24
ORD-004255,20250424,3,2,2,3,6,432.58,17.38,415.2,233.18,182.02,441.48
ORD-004256,20251006,3,1,3,3,8,646.61,25.0,621.61,343.52,278.09,617.43
ORD-004257,20250327,4,3,3,3,6,653.89,14.19,639.7,387.57,252.13,572.19
ORD-004258,20250221,3,5,1,3,5,347.8,15.3,332.5,146.73,185.77,312.71
ORD-004259,20250330,1,3,3,3,3,138.32,3.9,134.42,85.76,48.66,127.98
ORD-004260,20251011,1,2,1,3,2,95.27,2.22,93.05,58.71,34.34,101.85
ORD-004261,20250309,1,3,1,2,2,87.89,4.89,83.0,41.22,41.78,88.49
ORD-004262,20251017,2,4,1,3,4,889.6,70.37,819.23,346.39,472.84,744.21
ORD-004263,20260107,3,2,1,2,2,145.5,1.86,143.64,91.61,52.03,134.68
ORD-004264,20260511,3,1,3,3,2,145.14,3.22,141.92,71.65,70.27,133.82
ORD-004265,20260609,3,4,2,3,5,351.88,0.69,351.19,180.63,170.56,386.97
ORD-004266,20250701,2,4,1,1,7,1522.3,130.33,1391.97,851.12,540.85,1467.69
ORD-004267,20260522,3,5,1,1,1,79.03,0.26,78.77,46.21,32.56,88.6
ORD-004268,20250805,3,3,1,2,2,138.26,0.71,137.55,73.83,63.72,134.95
ORD-004269,20250203,3,5,3,3,2,153.4,12.87,140.53,72.83,67.7,144.39
ORD-004270,20260515,4,4,3,3,2,243.17,2.07,241.1,127.79,113.31,236.96
ORD-004271,20260406,1,2,3,3,1,41.7,2.06,39.64,17.47,22.17,42.86
ORD-004272,20250307,1,2,1,2,1,41.54,1.34,40.2,23.6,16.6,40.21
ORD-004273,20260227,1,3,1,2,2,97.98,8.57,89.41,48.1,41.31,86.34
ORD-004274,20260412,3,3,2,1,8,649.47,19.49,629.98,295.23,334.75,564.81
ORD-004275,20260523,2,3,2,1,5,1141.99,3.4,1138.59,756.54,382.05,1056.69
ORD-004276,20260322,1,4,1,2,2,83.68,3.12,80.56,50.25,30.31,73.77
ORD-004277,20250815,1,5,1,2,3,126.48,5.19,121.29,61.91,59.38,128.07
ORD-004278,20250617,3,3,2,3,2,140.57,5.33,135.24,87.97,47.27,125.45
ORD-004279,20250204,1,2,1,3,5,245.97,17.85,228.12,121.01,107.11,225.07
ORD-004280,20250901,3,1,1,3,3,240.67,27.84,212.83,108.56,104.27,213.02
ORD-004281,20260129,1,5,2,2,3,137.4,4.64,132.76,60.81,71.95,120.85
ORD-004282,20250521,3,3,1,3,1,73.33,0.66,72.67,42.41,30.26,72.35
ORD-004283,20250418,3,4,1,3,8,564.92,3.09,561.83,294.15,267.68,528.37
ORD-004284,20260321,2,5,2,1,3,736.09,11.09,725.0,481.37,243.63,670.64
ORD-004285,20260122,3,4,3,3,6,450.48,15.48,435.0,186.44,248.56,388.95
ORD-004286,20260303,3,5,3,2,2,156.57,4.06,152.51,91.33,61.18,140.02
ORD-004287,20250803,4,2,2,1,3,378.54,24.66,353.88,220.38,133.5,361.2
ORD-004288,20251130,3,5,2,2,3,229.09,5.01,224.08,136.36,87.72,233.54
ORD-004289,20251030,1,4,2,3,1,48.24,2.41,45.83,20.61,25.22,41.32
ORD-004290,20250321,1,2,3,2,2,82.2,0.69,81.51,35.17,46.34,80.72
ORD-004291,20250410,1,4,2,3,3,124.44,0.98,123.46,65.49,57.97,113.25
ORD-004292,20260129,3,4,2,1,2,143.8,3.32,140.48,83.11,57.37,145.8
ORD-004293,20251029,1,3,1,3,3,126.91,9.89,117.02,67.9,49.12,129.33
ORD-004294,20251211,4,4,3,1,1,125.96,1.37,124.59,62.74,61.85,122.7
ORD-004295,20260228,4,2,1,1,4,514.92,16.09,498.83,328.93,169.9,524.35
ORD-004296,20251116,3,4,3,2,3,219.77,10.41,209.36,110.16,99.2,235.89
ORD-004297,20260712,3,2,1,2,4,322.41,29.45,292.96,194.86,98.1,300.01
ORD-004298,20251001,2,4,1,1,1,230.17,3.57,226.6,139.42,87.18,212.14
ORD-004299,20251209,4,2,1,2,5,603.1,18.69,584.41,295.92,288.49,656.17
ORD-004300,20250604,3,5,3,1,1,70.72,6.31,64.41,37.04,27.37,68.41
ORD-004301,20260222,2,2,1,2,4,995.26,14.01,981.25,557.02,424.23,972.2
ORD-004302,20250822,1,3,3,3,2,97.52,2.75,94.77,56.14,38.63,99.25
ORD-004303,20260530,2,2,1,2,1,255.26,27.15,228.11,128.84,99.27,245.79
ORD-004304,20250811,3,2,3,3,1,74.44,1.02,73.42,34.3,39.12,66.71
ORD-004305,20260124,4,4,1,2,4,454.08,39.98,414.1,244.89,169.21,398.58
ORD-004306,20260212,4,4,1,3,2,240.28,15.45,224.83,96.58,128.25,229.07
ORD-004307,20250727,4,5,1,2,3,359.72,7.32,352.4,208.47,143.93,395.21
ORD-004308,20251231,3,5,1,3,3,224.13,16.2,207.93,125.3,82.63,190.53
ORD-004309,20260615,3,2,1,1,1,80.46,1.12,79.34,48.58,30.76,81.05
ORD-004310,20250314,1,1,2,3,2,88.28,0.54,87.74,49.36,38.38,98.02
ORD-004311,20260213,2,5,2,2,2,525.17,19.96,505.21,295.64,209.57,502.78
ORD-004312,20250918,1,2,1,3,4,181.52,3.86,177.66,100.06,77.6,170.7
ORD-004313,20251014,2,4,1,1,2,463.37,12.55,450.82,216.14,234.68,504.41
ORD-004314,20260711,4,3,2,2,3,379.56,10.56,369.0,157.74,211.26,402.21
ORD-004315,20251223,1,5,2,2,2,91.32,0.28,91.04,55.38,35.66,103.07
ORD-004316,20260614,3,1,2,1,2,164.85,1.96,162.89,72.42,90.47,154.53
ORD-004317,20250929,2,2,2,1,1,249.6,14.12,235.48,114.87,120.61,236.4
ORD-004318,20251216,4,2,3,3,1,110.33,3.8,106.53,68.45,38.08,103.46
ORD-004319,20250807,4,5,2,2,2,257.96,2.66,255.3,144.47,110.83,262.12
ORD-004320,20251027,3,1,2,1,3,235.7,23.73,211.97,133.53,78.44,195.21
ORD-004321,20251012,2,3,1,3,2,488.75,29.37,459.38,237.93,221.45,502.37
ORD-004322,20250108,4,4,1,1,2,243.1,2.53,240.57,128.01,112.56,246.2
ORD-004323,20250911,3,4,3,1,3,234.1,10.16,223.94,102.92,121.02,216.24
ORD-004324,20260613,3,4,3,3,2,150.38,6.52,143.86,77.17,66.69,132.21
ORD-004325,20260714,1,4,2,1,6,254.99,6.3,248.69,104.75,143.94,246.47
ORD-004326,20250930,2,4,1,1,4,1052.7,50.28,1002.42,651.44,350.98,1070.88
ORD-004327,20260115,1,4,2,1,1,47.73,1.85,45.88,28.08,17.8,48.04
ORD-004328,20250324,3,1,2,2,3,228.48,7.92,220.56,124.02,96.54,204.29
ORD-004329,20250929,1,4,3,2,4,187.47,14.61,172.86,80.46,92.4,195.9
ORD-004330,20250410,1,2,2,1,1,45.28,2.33,42.95,25.31,17.64,38.58
ORD-004331,20260220,4,2,1,1,2,257.99,11.82,246.17,123.28,122.89,274.28
